,open,close,high,low,volume,money
2013/1/29,2655.38,2675.87,2685.53,2646.15,10104022900,1.08827E+11
2013/1/30,2678.43,2688.71,2689.68,2662.06,9987499000,1.00857E+11
2013/1/31,2690.95,2686.88,2696.88,2671.33,9674010100,94476820552
2013/2/1,2677.19,2743.32,2744.32,2671.27,10387951500,1.10561E+11
2013/2/4,2753.69,2748.03,2768.5,2731.08,12793917900,1.3612E+11
2013/2/5,2727.93,2771.68,2779.95,2725.36,11613081900,1.12701E+11
2013/2/6,2771.91,2775.84,2787.46,2765.74,8277927100,88989578113
2013/2/7,2771.53,2759.87,2775.97,2722.87,8997814200,95978595584
2013/2/8,2755.65,2771.72,2791.3,2747.95,7742964400,82903631783
2013/2/18,2784.07,2737.47,2787.74,2731.51,7643822700,81001366822
2013/2/19,2735.05,2685.61,2740.74,2674.34,8062643100,82460808230
2013/2/20,2686.09,2702.64,2703.1,2665.23,7001937700,73636360656
2013/2/21,2675.74,2610.55,2675.74,2584.76,10065798400,1.03619E+11
2013/2/22,2607.65,2596.6,2618.48,2591.15,6020485200,65899100176
2013/2/25,2607.15,2604.96,2628.7,2590.79,5316194200,55614493314
2013/2/26,2587.38,2567.59,2631.09,2564.67,8000306500,83373960556
2013/2/27,2576.05,2594.68,2615.25,2569.38,6322674300,64612274221
2013/2/28,2611.94,2673.33,2673.71,2594,8692259500,92235377254
2013/3/1,2671.84,2668.84,2680.85,2626.99,7334375300,80342747703
2013/3/4,2619.42,2545.72,2619.57,2528.69,11061910300,1.12585E+11
2013/3/5,2547.89,2622.81,2623.17,2541.77,8966115200,92357133815
2013/3/6,2634.87,2650.2,2658.14,2620.43,9582965200,95048891279
2013/3/7,2639.78,2619.48,2658.97,2592.87,9408266600,96498095994
2013/3/8,2622.68,2606.93,2632.62,2601.96,5942955700,63054592405
2013/3/11,2600.28,2592.37,2611.65,2574.17,5094643600,52460900851
2013/3/12,2590.39,2555.61,2619.51,2530.25,7193514100,71675127580
2013/3/13,2551.73,2527.49,2556.77,2515.06,5643046000,56003723639
2013/3/14,2517.74,2534.27,2546.7,2514.46,4760575600,49929775447
2013/3/15,2533.72,2539.87,2600.09,2504.46,8137218500,82749877355
2013/3/18,2526.08,2502.49,2544.62,2499.83,5981277800,63093556699
2013/3/19,2507.4,2525.1,2532.07,2491.85,5453647600,55601011985
2013/3/20,2526.97,2610.17,2610.17,2526.83,9070062200,91271022200
2013/3/21,2611.58,2614.99,2626.54,2598.51,6955275600,71642665537
2013/3/22,2612.26,2618.31,2625.53,2603.34,5564714100,55882142445
2013/3/25,2628.41,2613.1,2641.61,2607.61,5626140200,58004930851
2013/3/26,2601.96,2575.05,2607.36,2554.97,6396296100,65306571624
2013/3/27,2575.73,2583.53,2611.94,2566.34,5690651700,58652246310
2013/3/28,2535.99,2499.3,2535.99,2495.08,8757840500,84725899121
2013/3/29,2502.78,2495.08,2509.11,2482.49,5240213700,52055540480
2013/4/1,2486.43,2493.19,2507.82,2483.73,4734602200,47159820558
2013/4/2,2495.84,2486.39,2524.46,2475,5568415200,55637391748
2013/4/3,2493.88,2483.55,2507.14,2474.93,4556422100,45156719409
2013/4/8,2443.24,2472.3,2473.31,2429.5,5329677200,55249297714
2013/4/9,2477.29,2489.43,2505.29,2477.29,5238982400,54947035592
2013/4/10,2487.98,2485.31,2495.57,2466.19,4750491300,51963820632
2013/4/11,2502.5,2477.88,2508.59,2476.4,4298995800,43039949368
2013/4/12,2476.32,2462.11,2489.12,2460.18,3991727800,40428047827
2013/4/15,2453.97,2436.82,2461.67,2430.15,4653973400,44084843341
2013/4/16,2419.51,2459.59,2461.05,2416.62,5528061300,53783255198
2013/4/17,2457.88,2458.47,2465.2,2437.34,4469216400,46800831850
2013/4/18,2440.71,2464.85,2478.41,2434.73,4286070700,46270137159
2013/4/19,2469.95,2533.83,2542.45,2469.32,7552087600,76723675264
2013/4/22,2525.11,2530.67,2539.05,2518.26,6251188300,63027024091
2013/4/23,2532.2,2449.47,2532.2,2448.2,6065398200,61576157889
2013/4/24,2452.78,2495.58,2511.2,2446.59,6305091600,62189421706
2013/4/25,2486.86,2467.88,2505.48,2456.57,6055792700,59891284466
2013/4/26,2477.72,2447.31,2488.59,2439.8,4712337800,46351986661
2013/5/2,2434.6,2449.64,2453.75,2423.08,4701608800,47200448204
2013/5/3,2457.54,2492.91,2521.12,2457.54,6233009100,63267042656
2013/5/6,2502.98,2525.98,2533.86,2500.45,6041878000,61767951099
2013/5/7,2519.36,2529.94,2539.3,2507.76,5449064300,59244949469
2013/5/8,2542.27,2542.8,2562.01,2531.25,5955429400,60309148841
2013/5/9,2542.37,2527.79,2543.3,2507.79,6024014500,64438292561
2013/5/10,2519.52,2540.84,2546.97,2515.16,4881672800,50896689221
2013/5/13,2542.41,2530.77,2547.6,2516.73,5409214700,55155093224
2013/5/14,2526,2493.34,2526.14,2479.87,5488006400,56144573527
2013/5/15,2493.97,2506.93,2507.43,2491.93,4418966000,47578585624
2013/5/16,2501.12,2552.71,2553.06,2487.76,7079618200,76830436307
2013/5/17,2550.45,2592.05,2598.71,2547.78,8185080100,83599367908
2013/5/20,2597.15,2609.61,2627.62,2590.05,8633780300,94059415836
2013/5/21,2607.39,2614.85,2617.4,2594.25,7150599400,75837813846
2013/5/22,2613.41,2618.03,2630.07,2603.75,7419181700,78224126421
2013/5/23,2604.93,2582.85,2624.08,2579.35,8482537000,81359908175
2013/5/24,2591.42,2597.23,2608.35,2572.88,6073966900,62831235051
2013/5/27,2593.52,2599.59,2611.97,2589.74,6419508000,66701652802
2013/5/28,2600.63,2644.36,2644.36,2585.9,8419611200,86756736777
2013/5/29,2648.93,2642.56,2661.23,2640.88,7927770900,81953853231
2013/5/30,2633.95,2634.32,2647.44,2623.58,7014636800,71045065872
2013/5/31,2638.71,2606.43,2645.57,2604.75,6252853300,65904433688
2013/6/3,2605.97,2602.62,2625.94,2596.05,5977446800,63008705172
2013/6/4,2600.5,2565.67,2600.5,2556.06,6631575000,63139420045
2013/6/5,2565.33,2560.54,2570.03,2545.19,4563719300,47367057838
2013/6/6,2552.82,2527.84,2557.68,2525.31,5249652900,54448113429
2013/6/7,2526.91,2484.16,2538.89,2475.69,6103089400,61366173745
2013/6/13,2448.72,2399.94,2448.72,2375.2,6973006600,64081598112
2013/6/14,2404.42,2416.77,2420.36,2396.49,5596453400,53686779328
2013/6/17,2422.76,2403.84,2427.53,2394.39,5039571100,51983757469
2013/6/18,2413.09,2418.74,2424.2,2393.32,4863037900,48792090467
2013/6/19,2408.28,2400.76,2408.28,2366.35,5434626000,52979991053
2013/6/20,2386.1,2321.47,2386.1,2320.23,5520102000,52171735063
2013/6/21,2283.15,2317.39,2332.84,2269.57,5870579800,53486132980
2013/6/24,2308.07,2171.21,2308.07,2164.32,8659725900,73731930536
2013/6/25,2146.05,2165.42,2169.21,2023.17,10755488200,87090393952
2013/6/26,2170.33,2168.3,2181.02,2131.86,7925642600,67298430249
2013/6/27,2172.85,2160.74,2200.21,2153.18,7540675300,62927082416
2013/6/28,2149.03,2200.64,2227.46,2139.37,7945132700,64106048718
2013/7/1,2187.09,2213.32,2213.97,2166.35,5772622700,51874735216
2013/7/2,2211.8,2221.98,2226.11,2191.8,6183885000,59632902046
2013/7/3,2211.04,2203.83,2211.04,2169.14,6583602200,59536760190
2013/7/4,2187.18,2221.98,2245.91,2176.08,7258114500,67189379203
2013/7/5,2227.35,2226.85,2252.03,2225.05,6182177500,58424400611
2013/7/8,2194.42,2163.62,2205.21,2162.19,5478249300,49288252039
2013/7/9,2160.7,2162.67,2174.79,2149.79,4149443300,37246189870
2013/7/10,2163.1,2224.07,2224.14,2157.47,6114978100,54373757823
2013/7/11,2232.16,2326.69,2351.22,2232.16,12579319200,1.1133E+11
2013/7/12,2319.02,2275.37,2331.99,2274.07,8973308200,82064555657
2013/7/15,2289.76,2307.3,2336.04,2274.67,7475788400,71796189674
2013/7/16,2300.83,2317.85,2317.85,2281.94,6562415700,62085631916
2013/7/17,2311.44,2282.84,2326.93,2281.61,6765524800,63229061677
2013/7/18,2272.95,2245.33,2282.43,2241.93,5714429200,51937235147
2013/7/19,2248.13,2190.48,2257.92,2188.75,7053528200,66179072656
2013/7/22,2170.09,2202.19,2203.06,2159.81,5328349500,48872947253
2013/7/23,2211.59,2265.84,2276.74,2206.76,7480973100,69255423111
2013/7/24,2253.38,2249.15,2265.58,2217.19,6959230700,69279825849
2013/7/25,2255.22,2237.68,2268.84,2227.85,6577431600,60558362762
2013/7/26,2226.43,2224.01,2238.42,2209.81,4894109800,45636069902
2013/7/29,2205.08,2175.97,2205.08,2169.02,5460092500,49624613440
2013/7/30,2184.01,2189.39,2221.59,2162.98,5519362300,50907227289
2013/7/31,2211.75,2193.02,2235.38,2187.21,4832705500,46723493389
2013/8/1,2206,2245.36,2245.56,2200.63,6260399700,58944765673
2013/8/2,2263.49,2247.26,2274.71,2244.25,6089089300,58459999450
2013/8/5,2249.98,2278.33,2278.33,2243.22,5534215100,53623068581
2013/8/6,2270.67,2293.64,2302.48,2256.72,7374689500,68993574807
2013/8/7,2292.38,2280.62,2313.88,2276.86,7304869500,69560482114
2013/8/8,2277.25,2276.78,2297.63,2267.07,5309843000,52710276666
2013/8/9,2288.51,2286.01,2301.59,2258.33,6460001700,62663979060
2013/8/12,2296.22,2352.79,2352.89,2293.18,9786321600,94038910336
2013/8/13,2352.88,2359.07,2360.83,2340.73,7839363600,71178520240
2013/8/14,2362.62,2349.08,2386.6,2340.83,7594212800,71338219589
2013/8/15,2348.84,2321.58,2362.09,2319.78,6195185300,59411203587
2013/8/16,2314.26,2304.14,2423.08,2295.02,12036956300,1.04027E+11
2013/8/19,2286.2,2331.43,2340.19,2284.08,7248322400,67064925390
2013/8/20,2325.86,2312.47,2353.41,2303.67,7308634500,67589707172
2013/8/21,2320.58,2308.59,2321.64,2291.05,5500738400,50886495497
2013/8/22,2302.67,2303.93,2329.14,2297.02,5533810400,51686310590
2013/8/23,2314.87,2286.93,2321.04,2251.92,6896713300,65459845296
2013/8/26,2294.76,2335.62,2336.38,2288.5,7037104300,66541009856
2013/8/27,2332.8,2340.88,2345.11,2322.46,6599033300,62575377643
2013/8/28,2326.1,2328.06,2345.36,2307.04,8925617400,80965562365
2013/8/29,2338.56,2318.31,2342.32,2308.14,6608541500,59719882399
2013/8/30,2315.91,2313.91,2334.41,2303.61,8765451500,76695994654
2013/9/2,2319.96,2320.34,2329.87,2297.45,7951024900,73575869316
2013/9/3,2326.23,2354.5,2354.86,2321.3,8055400500,72663978650
2013/9/4,2352.54,2350.7,2360.66,2345.44,7872576300,68509013842
2013/9/5,2350.93,2341.74,2351.22,2336.75,6295138300,59606065186
2013/9/6,2336.77,2357.78,2361.18,2335.93,7334011600,63916893626
2013/9/9,2374.26,2440.61,2449.25,2372.69,14988964000,1.273E+11
2013/9/10,2446.45,2474.89,2475.2,2435.83,15485599200,1.30648E+11
2013/9/11,2483.79,2482.89,2504.47,2471.62,16691497400,1.4283E+11
2013/9/12,2480.47,2507.45,2527.38,2469.72,14517317500,1.26116E+11
2013/9/13,2502.54,2488.9,2515.78,2481.45,11077504900,98275004927
2013/9/16,2501.08,2478.39,2503.69,2467.13,10538328200,97043842349
2013/9/17,2480.81,2427.32,2481.71,2426.46,9945998200,93115107921
2013/9/18,2426.04,2432.51,2439.63,2407.24,7104075900,69341324599
2013/9/23,2441.52,2472.29,2473.16,2439.99,8012835200,80920687856
2013/9/24,2470.72,2443.89,2470.75,2420.09,9785301300,96769831421
2013/9/25,2440.84,2429.03,2455.04,2423.28,9051841800,89119216662
2013/9/26,2422.63,2384.44,2422.63,2382.53,8623677000,84183923178
2013/9/27,2382.22,2394.97,2402.2,2379.86,6597150800,66383990191
2013/9/30,2406.2,2409.04,2415.07,2397.22,5951399200,60990141884
2013/10/8,2406.41,2441.81,2446.7,2392.57,8478550600,84229908920
2013/10/9,2432.94,2453.58,2453.75,2424.77,7627764500,76128340887
2013/10/10,2455.64,2429.32,2455.98,2422.02,9032970600,89468020274
2013/10/11,2442.36,2468.51,2471.16,2439.63,9338826100,91811541654
2013/10/14,2472.27,2472.54,2483.13,2462.55,10008130100,99109155920
2013/10/15,2475.32,2467.52,2479.13,2449.42,8917349600,86100822006
2013/10/16,2459.08,2421.37,2459.08,2409.72,8897983400,83150844984
2013/10/17,2432.64,2413.33,2440.92,2407.78,7122247400,67722892391
2013/10/18,2415.12,2426.05,2435.71,2410.6,6029163000,59138754367
2013/10/21,2431.91,2471.32,2472.78,2423.56,8490979500,82223144817
2013/10/22,2470.26,2445.89,2470.26,2439.86,9070302900,83412053857
2013/10/23,2451.56,2418.49,2474.37,2412.48,9154535500,83286778556
2013/10/24,2412.24,2400.51,2422.94,2395.47,6456082100,60427235951
2013/10/25,2400.52,2368.56,2413.33,2353.99,7707018200,70778094834
2013/10/28,2372.57,2365.95,2377.25,2351.86,6287615200,56602098405
2013/10/29,2369.22,2372.05,2408.62,2327.9,10673783300,91741559592
2013/10/30,2371.85,2407.47,2407.85,2365.51,9217812600,75735067216
2013/10/31,2398.39,2373.72,2398.39,2370.23,8273696400,70393879838
2013/11/1,2373.96,2384.96,2395.01,2365.15,6305576200,57820026665
2013/11/4,2397.21,2380.45,2404.9,2376.36,5179846100,48959462043
2013/11/5,2366.88,2383.77,2385.69,2343.8,6208448800,56935549943
2013/11/6,2371.32,2353.57,2383.54,2352.79,6377666300,59536872794
2013/11/7,2351.87,2340.55,2356.67,2328.25,5482174700,50942569626
2013/11/8,2329.08,2307.95,2342.67,2306.04,5378850800,48564999878
2013/11/11,2305.94,2315.89,2325.23,2295,4573945700,42566548184
2013/11/12,2319.36,2340,2342.53,2316.6,5268754500,49854763423
2013/11/13,2325.36,2288.12,2325.56,2287.55,5984883100,53183050105
2013/11/14,2291.27,2304.5,2305.7,2279.01,5731035600,51945077793
2013/11/15,2306.55,2350.73,2377.21,2306.55,8639177100,83147858433
2013/11/18,2367.88,2428.9,2429.57,2361.04,11003463300,1.0855E+11
2013/11/19,2427.93,2412.16,2427.93,2405.08,7864829600,79884936328
2013/11/20,2428.77,2424.85,2435.43,2406.42,7229180100,67741428196
2013/11/21,2412.45,2409.99,2415.38,2382.88,8770667700,82220527035
2013/11/22,2415.29,2397.96,2419,2393.58,7500067500,70052206585
2013/11/25,2385.78,2388.63,2418.85,2380.69,6614473400,63811265014
2013/11/26,2387.83,2387.42,2399.02,2380.41,5918586400,53334204356
2013/11/27,2386.36,2414.48,2422.81,2383.78,7529408800,70744775407
2013/11/28,2419.15,2439.53,2460.56,2417.24,9066040600,86852445384
2013/11/29,2442.68,2438.94,2446.39,2432.39,6180374600,61907374173
2013/12/2,2423.97,2418.79,2464.86,2397.01,11965512300,1.12922E+11
2013/12/3,2410.69,2442.78,2448.33,2406.66,7445575200,72045234174
2013/12/4,2439.82,2475.14,2486.64,2434.69,10265023500,94783931336
2013/12/5,2476.45,2468.2,2481.75,2460.58,7770893200,72999931131
2013/12/6,2463.04,2452.29,2470.81,2445.62,6611408900,64843207895
2013/12/9,2460.03,2450.87,2468.95,2445.94,5716488400,57634539131
2013/12/10,2456.23,2453.32,2466.66,2444.53,6694142400,61236728790
2013/12/11,2440.5,2412.76,2440.5,2400.74,6807514400,62808851026
2013/12/12,2406.77,2410.01,2423.31,2402.77,5014771900,47481447335
2013/12/13,2388.66,2406.64,2416.26,2386.25,5150119600,47583527668
2013/12/16,2408.68,2367.92,2412.73,2367.43,6458167400,62107893611
2013/12/17,2369.26,2356.38,2373.29,2351.18,4848389100,46306075570
2013/12/18,2356.7,2357.23,2368.58,2350.45,4001520700,39675269794
2013/12/19,2366.2,2332.41,2370.99,2331.19,4809568000,45148866928
2013/12/20,2335.05,2278.14,2338.88,2278.1,6520420700,60862129503
2013/12/23,2283.8,2284.6,2295.76,2259.57,4558028500,44415342954
2013/12/24,2291.13,2288.25,2312.83,2270.24,4559916800,45173191422
2013/12/25,2291.75,2305.11,2305.61,2281.6,4400532600,41202984186
2013/12/26,2299.97,2265.33,2301.49,2263.92,5149756300,48603013700
2013/12/27,2268.53,2303.48,2315.18,2264.39,5338915700,51197946376
2013/12/30,2313.38,2299.46,2316.62,2295.64,4841430800,46156442661
2013/12/31,2289.01,2330.03,2333.07,2287.12,5663107000,57026486218
2014/1/2,2323.43,2321.98,2325.99,2310.65,4519429100,49012211124
2014/1/3,2311.97,2290.78,2314.84,2280.89,5978264500,57739709924
2014/1/6,2286.37,2238.64,2286.37,2229.33,6630040300,59979360128
2014/1/7,2222.31,2238,2246.79,2218.65,4375310300,42565648108
2014/1/8,2240.64,2241.91,2262.58,2228.42,5134885400,50691488898
2014/1/9,2236.97,2222.22,2258.89,2220.8,5598704100,54399491333
2014/1/10,2216.52,2204.85,2224.49,2200.22,5416929300,47572309533
2014/1/13,2207,2193.68,2222.07,2183.6,5012277200,46123003754
2014/1/14,2192.84,2212.85,2214.12,2179.91,5404994700,46785099888
2014/1/15,2210.02,2208.94,2215.9,2193.8,4896239500,45755914348
2014/1/16,2209.45,2211.84,2227.26,2201.56,5229890200,49842784005
2014/1/17,2203.82,2178.49,2205.97,2175.88,5027315500,46268159163
2014/1/20,2173.65,2165.99,2182.46,2156.46,4056015400,39157227541
2014/1/21,2168.42,2187.41,2197.92,2168.42,4030624700,38590992772
2014/1/22,2190.43,2243.8,2244.13,2187.53,7064137500,64803357078
2014/1/23,2242.24,2231.89,2248.92,2228.06,5634595100,55726417393
2014/1/24,2225.76,2245.68,2257.36,2222.89,6116767000,59563444873
2014/1/27,2233.01,2215.92,2233.23,2211.8,7034424600,63503992484
2014/1/28,2220.78,2219.86,2233.26,2205.97,5326913000,49408754555
2014/1/29,2225.71,2227.78,2233.06,2219.93,5022271700,48788682770
2014/1/30,2223.16,2202.45,2223.16,2200.22,4363230400,43475960839
2014/2/7,2187.34,2212.48,2212.5,2177.12,5045931500,49597106433
2014/2/10,2221.54,2267.53,2270.19,2221.54,8306571600,81103244127
2014/2/11,2267.74,2285.56,2296.52,2262.6,9922982900,92688969126
2014/2/12,2286.19,2291.25,2294.32,2276.44,7659216100,73487379679
2014/2/13,2288.45,2279.55,2307.47,2278.26,9621778900,87352124305
2014/2/14,2278.4,2295.57,2295.85,2274.43,6708299700,64613327719
2014/2/17,2308.79,2311.65,2315.58,2293.55,8783166600,86871352624
2014/2/18,2310.31,2282.44,2310.31,2276.11,8704974300,88107267954
2014/2/19,2280.93,2308.66,2317.42,2274.15,9935256100,88341900374
2014/2/20,2314.09,2287.44,2331.7,2286.2,10643953300,91771595713
2014/2/21,2284.03,2264.29,2287.87,2250.65,7636899300,69908188663
2014/2/24,2246.72,2214.51,2246.72,2194.16,8921593900,79599146389
2014/2/25,2216.51,2157.91,2225.21,2150.09,9323755100,88306571728
2014/2/26,2147.74,2163.41,2164.7,2137.08,7799329700,68640581126
2014/2/27,2170.81,2154.11,2180.06,2150.14,9010429600,81587999653
2014/2/28,2149.45,2178.97,2180.47,2133.55,7666805700,70216798972
2014/3/3,2173.91,2190.37,2194.22,2167.91,8207231400,69408739897
2014/3/4,2183.86,2184.27,2188.6,2161.59,7306925000,64691438035
2014/3/5,2187.35,2163.98,2189.09,2159.59,6133201500,55669679402
2014/3/6,2159.4,2173.63,2181.43,2136.45,6909376700,61495023657
2014/3/7,2170.04,2168.36,2189.39,2161.44,6426517700,58693177974
2014/3/10,2149.68,2097.79,2149.68,2095.07,7141640700,63086412572
2014/3/11,2092.61,2108.66,2118.79,2088.73,5762124300,53075782462
2014/3/12,2102.8,2114.13,2130.59,2090.76,7006974700,60115239174
2014/3/13,2119.55,2140.33,2149.44,2115.99,6922602800,59163094375
2014/3/14,2129.87,2122.84,2140.38,2109.57,5861773700,49805247510
2014/3/17,2132.79,2143.04,2143.2,2118.95,5240944500,47571288733
2014/3/18,2146.12,2138.13,2152.46,2134.92,5535413200,54188441365
2014/3/19,2131.28,2120.87,2131.28,2101.28,5930390500,55283943974
2014/3/20,2116.18,2086.97,2134.79,2086.5,6763128500,58951601970
2014/3/21,2079.87,2158.8,2163.22,2077.76,10402480700,83560511769
2014/3/24,2161.9,2176.55,2186.73,2150.87,10449198400,81203913733
2014/3/25,2170.78,2174.44,2191.49,2164.67,8687751000,67548473561
2014/3/26,2181.23,2171.05,2186.08,2165.22,5827617600,50116023097
2014/3/27,2168.34,2155.71,2186.89,2146.92,7127513200,62175860350
2014/3/28,2154.51,2151.97,2172.67,2144.58,7008607300,60123341093
2014/3/31,2156.05,2146.3,2165.25,2134.42,5545748800,48105020054
2014/4/1,2143.72,2163.11,2170.09,2141.15,4886640300,43659064291
2014/4/2,2166.07,2180.73,2182.68,2164.01,6503925700,56777151867
2014/4/3,2188.64,2165.01,2196.14,2160.75,7153603200,57708859685
2014/4/4,2157.98,2185.47,2186.15,2155.28,4794588800,43912624261
2014/4/8,2179.92,2237.32,2243.97,2178.91,9721911700,85692893370
2014/4/9,2239.79,2238.62,2246.79,2228.99,6635726800,61178630422
2014/4/10,2241.45,2273.76,2290.74,2229.51,11454540500,1.01617E+11
2014/4/11,2269.57,2270.67,2281.11,2261.13,9061589700,86154853765
2014/4/14,2267.94,2268.61,2275.83,2255.46,6226499800,60254151500
2014/4/15,2261.41,2229.46,2261.47,2225.68,6821813000,62599115638
2014/4/16,2223.47,2232.53,2245.32,2221.15,5167801000,47770218198
2014/4/17,2238.78,2224.8,2241.62,2221.95,4833362800,45096433749
2014/4/18,2215.88,2224.48,2228.77,2203.05,5075799500,45709617096
2014/4/21,2209.94,2187.25,2231.71,2186.76,5627828000,51856112765
2014/4/22,2184.02,2196.8,2196.85,2165.07,5709469400,52351993061
2014/4/23,2191.23,2194.67,2205.59,2187.39,4776353100,45191150830
2014/4/24,2192.77,2190.47,2209.45,2186.76,4505891100,41927012945
2014/4/25,2195.82,2167.83,2201.71,2167.64,6024538300,52092022381
2014/4/28,2165.77,2134.97,2171.39,2132.7,6048518700,49998809829
2014/4/29,2134.41,2158.47,2159.38,2131.78,4820493100,41550353157
2014/4/30,2158.76,2158.66,2164.18,2153.12,4533462400,39493022295
2014/5/5,2152.59,2156.47,2161.7,2131.23,4934407300,41470449799
2014/5/6,2151.39,2157.33,2173.62,2150.11,4808651900,41486451628
2014/5/7,2151.47,2137.32,2153.72,2136.99,4460747000,37751019661
2014/5/8,2132.04,2135.5,2168.21,2128.32,4833245200,40729772017
2014/5/9,2138.84,2133.91,2141.56,2120.59,4918113500,40242745273
2014/5/12,2150.31,2180.05,2184.33,2139.48,8347256000,66275508636
2014/5/13,2180.06,2174.85,2185.05,2167.77,6491251800,50241276089
2014/5/14,2175.09,2172.37,2184.22,2169,4851420600,39214123931
2014/5/15,2169.28,2144.08,2171.45,2142.34,4673403200,38938529216
2014/5/16,2143.93,2145.95,2150.5,2132.19,4225319700,34987586802
2014/5/19,2139.36,2115.14,2139.36,2105.71,4289360700,37135950607
2014/5/20,2124.71,2115.77,2131.57,2110.72,3729968300,31576339037
2014/5/21,2106.76,2135.91,2136.1,2096.51,3894604200,32246807970
2014/5/22,2134.09,2130.87,2160.91,2128.86,4625273600,39227549718
2014/5/23,2130.78,2148.41,2148.58,2128.66,3762310500,32420020159
2014/5/26,2161.89,2155.98,2165.42,2147.45,3955065600,37788482728
2014/5/27,2154.39,2147.28,2160.03,2145.75,3589717100,32374256462
2014/5/28,2147.47,2169.35,2171.17,2142.01,5005626000,45627619375
2014/5/29,2171.26,2155.16,2178.09,2154.93,4489155600,41076912680
2014/5/30,2156.38,2156.46,2166.91,2146.22,4392386300,39769199791
2014/6/3,2157.64,2149.92,2168.99,2149.29,4198295400,37906226058
2014/6/4,2149.41,2128.27,2149.45,2117.31,4181724900,35607022812
2014/6/5,2126.61,2150.6,2150.93,2123.52,3647742400,33050774675
2014/6/6,2149.21,2134.72,2149.78,2123.98,3573805800,32415599488
2014/6/9,2128.22,2134.28,2153.9,2126.66,3931106000,35326732064
2014/6/10,2138.67,2161.27,2161.53,2132.45,5050790200,44416141206
2014/6/11,2156.15,2160.77,2163.61,2152.08,4256371800,37311080748
2014/6/12,2156.76,2153.41,2160.99,2148.41,4302584300,37252041741
2014/6/13,2150.99,2176.24,2183.64,2150.57,5925287600,51765511450
2014/6/16,2176.44,2191.86,2196.34,2174.28,6329687500,56904298384
2014/6/17,2185.68,2169.67,2185.68,2168.45,4993366500,46244977817
2014/6/18,2169.25,2160.24,2172.55,2158.5,4946389700,42538095511
2014/6/19,2161.43,2126.91,2166.41,2119.5,5316264500,46029744918
2014/6/20,2124.96,2136.73,2137.03,2120.81,4239371900,35425712925
2014/6/23,2137.93,2134.11,2147.23,2132.45,4117925800,37112428752
2014/6/24,2131.69,2144.82,2145.21,2130.29,4016435600,38778505304
2014/6/25,2141.73,2133.37,2141.73,2126.03,3766610000,33809315524
2014/6/26,2135.16,2149.08,2151.11,2134.89,4435116600,40601836632
2014/6/27,2146.37,2150.26,2159.53,2138.93,5272289600,45525673947
2014/6/30,2152.31,2165.12,2168.22,2152.31,5430418800,50277570814
2014/7/1,2169.2,2164.56,2171.15,2157.13,5332310000,49936284309
2014/7/2,2164,2170.87,2171.51,2155.61,5968550100,53273658927
2014/7/3,2169,2180.19,2184.96,2164.84,6369069000,56024939299
2014/7/4,2180.45,2178.7,2183.8,2174.07,5285110600,47990033413
2014/7/7,2178.55,2176.29,2186.2,2171.08,5024233400,47663876919
2014/7/8,2174.83,2180.47,2180.78,2163.36,5074359900,46017266874
2014/7/9,2178.14,2148.71,2178.51,2148.26,6202204600,58980248398
2014/7/10,2146.6,2142.85,2151.77,2139.52,5573249700,50931668887
2014/7/11,2136.32,2148.01,2154.74,2134.8,6137427400,51551825645
2014/7/14,2149.54,2171.76,2171.9,2145.28,6615886300,60467088864
2014/7/15,2170.09,2174.98,2176.27,2165.21,7181569400,64304875149
2014/7/16,2172.82,2170.87,2183.25,2166.77,8156023000,61126054498
2014/7/17,2166.83,2157.07,2166.93,2147.08,5945356800,46354646289
2014/7/18,2147.66,2164.14,2176.32,2145.45,6547329500,53758919136
2014/7/21,2164.22,2166.3,2171.94,2158.95,5417226000,47731629577
2014/7/22,2162.44,2192.7,2197.59,2162.24,7854258300,66806114430
2014/7/23,2191.39,2197.83,2210.28,2190.55,8421387200,69177998063
2014/7/24,2199.83,2237.01,2239.82,2199.83,11943553400,99964367602
2014/7/25,2243.07,2260.45,2260.89,2239.07,9897283800,81994560081
2014/7/28,2272.38,2323.9,2331.47,2272.38,17986933300,1.45277E+11
2014/7/29,2326.04,2331.37,2342.77,2316.22,13426964100,1.12177E+11
2014/7/30,2324.69,2322.01,2339.04,2316.06,12302283200,1.03362E+11
2014/7/31,2321.97,2350.25,2350.55,2316.59,11098776900,93135566963
2014/8/1,2341.23,2329.4,2371.5,2328.97,12631739000,1.06125E+11
2014/8/4,2336.63,2375.62,2375.62,2332.14,11671375400,1.01302E+11
2014/8/5,2376.8,2369.35,2380.77,2353.8,11186178900,97906971246
2014/8/6,2358.21,2363.22,2371.67,2334.33,11634182900,96681298733
2014/8/7,2363.61,2327.46,2369.2,2326.27,11672921000,94254453994
2014/8/8,2329.18,2331.13,2339.27,2319.29,8673969400,72605666133
2014/8/11,2338.01,2365.35,2367,2337.01,9160117100,82973900360
2014/8/12,2361.17,2357.05,2361.17,2344.72,9182260800,82973769642
2014/8/13,2358.46,2358.9,2370.51,2335.69,11044778900,94185266458
2014/8/14,2357.2,2335.95,2363.18,2334.08,9796949300,84251435869
2014/8/15,2337.99,2360.64,2366.9,2333.12,9359254600,81888217001
2014/8/18,2366.27,2374.56,2379.8,2361.2,10450955400,90148909855
2014/8/19,2378.89,2374.77,2379.47,2358.97,11585002000,1.02743E+11
